fold,epoch,train_loss,valid_loss,mcrmse,cohesion,syntax,vocabulary,phraseology,grammar,conventions
0,3,0.07991,0.10526,0.45956,0.499,0.434,0.428,0.462,0.473,0.462
1,3,0.07964,0.10327,0.45486,0.490,0.456,0.403,0.456,0.481,0.442
2,3,0.08141953,0.097255595,0.44161233,0.46192145,0.443745,0.4096175,0.44753054,0.4598596,0.42699987
3,3,0.08008711,0.10011105,0.44804105,0.46978167,0.44314647,0.4180634,0.44929346,0.47326398,0.4346974
